Site,Order,Family,Genera,Taxa,Time_Period,Period_Biomass,Mean_Annual_Biomass,PB,Production,Community_PB
Lost Creek,Diptera,Chironomidae,,Tanypodinae,Period 5.5,8.47,39.64,15.44,611.92,7.92
Lost Creek,Diptera,Chironomidae,,Tanypodinae,Period 6,4.59,39.64,15.44,611.92,7.92
Lost Creek,Diptera,Dixidae,Dixella,Dixella,Period 1,0.63,0.09,5,0.45,7.92
Lost Creek,Diptera,Dixidae,Dixella,Dixella,Period 2,0,0.09,5,0.45,7.92
Lost Creek,Diptera,Dixidae,Dixella,Dixella,Period 3,0,0.09,5,0.45,7.92
Lost Creek,Diptera,Dixidae,Dixella,Dixella,Period 4,0,0.09,5,0.45,7.92
Lost Creek,Diptera,Dixidae,Dixella,Dixella,Period 5,0,0.09,5,0.45,7.92
Lost Creek,Diptera,Dixidae,Dixella,Dixella,Period 5.5,0,0.09,5,0.45,7.92
Lost Creek,Diptera,Dixidae,Dixella,Dixella,Period 6,0,0.09,5,0.45,7.92
Lost Creek,Diptera,Muscidae,,Muscidae,Period 1,0,17.78,5,88.92,7.92
Lost Creek,Diptera,Muscidae,,Muscidae,Period 2,0,17.78,5,88.92,7.92
Lost Creek,Diptera,Muscidae,,Muscidae,Period 3,11.97,17.78,5,88.92,7.92
Lost Creek,Diptera,Muscidae,,Muscidae,Period 4,32.89,17.78,5,88.92,7.92
Lost Creek,Diptera,Muscidae,,Muscidae,Period 5,68.58,17.78,5,88.92,7.92
Lost Creek,Diptera,Muscidae,,Muscidae,Period 5.5,0,17.78,5,88.92,7.92
Lost Creek,Diptera,Muscidae,,Muscidae,Period 6,2.76,17.78,5,88.92,7.92
Lost Creek,Diptera,Ptychopteridae,Ptychoptera,Ptychoptera,Period 1,0,116.89,5,584.45,7.92
Lost Creek,Diptera,Ptychopteridae,Ptychoptera,Ptychoptera,Period 2,0,116.89,5,584.45,7.92
Lost Creek,Diptera,Ptychopteridae,Ptychoptera,Ptychoptera,Period 3,33.22,116.89,5,584.45,7.92
Lost Creek,Diptera,Ptychopteridae,Ptychoptera,Ptychoptera,Period 4,114.97,116.89,5,584.45,7.92
Lost Creek,Diptera,Ptychopteridae,Ptychoptera,Ptychoptera,Period 5,362.61,116.89,5,584.45,7.92
Lost Creek,Diptera,Ptychopteridae,Ptychoptera,Ptychoptera,Period 5.5,0,116.89,5,584.45,7.92
Lost Creek,Diptera,Ptychopteridae,Ptychoptera,Ptychoptera,Period 6,307.43,116.89,5,584.45,7.92
Lost Creek,Diptera,Simuliidae,Prosimulium ,Prosimulium ,Period 1,78.81,13.01,5,65.04,7.92
Lost Creek,Diptera,Simuliidae,Prosimulium ,Prosimulium ,Period 2,0,13.01,5,65.04,7.92
Lost Creek,Diptera,Simuliidae,Prosimulium ,Prosimulium ,Period 3,0,13.01,5,65.04,7.92
Lost Creek,Diptera,Simuliidae,Prosimulium ,Prosimulium ,Period 4,0,13.01,5,65.04,7.92
Lost Creek,Diptera,Simuliidae,Prosimulium ,Prosimulium ,Period 5,0,13.01,5,65.04,7.92
Lost Creek,Diptera,Simuliidae,Prosimulium ,Prosimulium ,Period 5.5,0,13.01,5,65.04,7.92
Lost Creek,Diptera,Simuliidae,Prosimulium ,Prosimulium ,Period 6,12.25,13.01,5,65.04,7.92
Lost Creek,Diptera,Simuliidae,Simulium  ,Simulium,Period 1,151.27,743.99,3.97,2956.31,7.92
Lost Creek,Diptera,Simuliidae,Simulium  ,Simulium,Period 2,2.29,743.99,3.97,2956.31,7.92
Lost Creek,Diptera,Simuliidae,Simulium  ,Simulium,Period 3,0,743.99,3.97,2956.31,7.92
Lost Creek,Diptera,Simuliidae,Simulium  ,Simulium,Period 4,0.83,743.99,3.97,2956.31,7.92
Lost Creek,Diptera,Simuliidae,Simulium  ,Simulium,Period 5,2.66,743.99,3.97,2956.31,7.92
Lost Creek,Diptera,Simuliidae,Simulium  ,Simulium,Period 5.5,0,743.99,3.97,2956.31,7.92
Lost Creek,Diptera,Simuliidae,Simulium  ,Simulium,Period 6,0,743.99,3.97,2956.31,7.92
Lost Creek,Diptera,Tabanidae,,Tabanidae,Period 1,0,0.31,5,1.55,7.92
Lost Creek,Diptera,Tabanidae,,Tabanidae,Period 2,0,0.31,5,1.55,7.92
Lost Creek,Diptera,Tabanidae,,Tabanidae,Period 3,0,0.31,5,1.55,7.92
Lost Creek,Diptera,Tabanidae,,Tabanidae,Period 4,2.17,0.31,5,1.55,7.92
Lost Creek,Diptera,Tabanidae,,Tabanidae,Period 5,0,0.31,5,1.55,7.92
Lost Creek,Diptera,Tabanidae,,Tabanidae,Period 5.5,0,0.31,5,1.55,7.92
Lost Creek,Diptera,Tabanidae,,Tabanidae,Period 6,0,0.31,5,1.55,7.92
Lost Creek,Diptera,Tipulidae,Antocha ,Antocha ,Period 1,0,0.47,5,2.34,7.92
Lost Creek,Diptera,Tipulidae,Antocha ,Antocha ,Period 2,0,0.47,5,2.34,7.92
Lost Creek,Diptera,Tipulidae,Antocha ,Antocha ,Period 3,3.27,0.47,5,2.34,7.92
Lost Creek,Diptera,Tipulidae,Antocha ,Antocha ,Period 4,0,0.47,5,2.34,7.92
Lost Creek,Diptera,Tipulidae,Antocha ,Antocha ,Period 5,0,0.47,5,2.34,7.92
Lost Creek,Diptera,Tipulidae,Antocha ,Antocha ,Period 5.5,0,0.47,5,2.34,7.92
Lost Creek,Diptera,Tipulidae,Antocha ,Antocha ,Period 6,0,0.47,5,2.34,7.92
Lost Creek,Diptera,Tipulidae,Dicranota ,Dicranota ,Period 1,18.74,63.85,5,319.26,7.92
Lost Creek,Diptera,Tipulidae,Dicranota ,Dicranota ,Period 2,30.72,63.85,5,319.26,7.92
Lost Creek,Diptera,Tipulidae,Dicranota ,Dicranota ,Period 3,11.52,63.85,5,319.26,7.92
Lost Creek,Diptera,Tipulidae,Dicranota ,Dicranota ,Period 4,28.82,63.85,5,319.26,7.92
Lost Creek,Diptera,Tipulidae,Dicranota ,Dicranota ,Period 5,38.69,63.85,5,319.26,7.92
Lost Creek,Diptera,Tipulidae,Dicranota ,Dicranota ,Period 5.5,154,63.85,5,319.26,7.92
Lost Creek,Diptera,Tipulidae,Dicranota ,Dicranota ,Period 6,164.47,63.85,5,319.26,7.92
Lost Creek,Diptera,Tipulidae,Limnophila ,Limnophila ,Period 1,0,0.21,5,1.03,7.92
Lost Creek,Diptera,Tipulidae,Limnophila ,Limnophila ,Period 2,0,0.21,5,1.03,7.92
Lost Creek,Diptera,Tipulidae,Limnophila ,Limnophila ,Period 3,0,0.21,5,1.03,7.92
Lost Creek,Diptera,Tipulidae,Limnophila ,Limnophila ,Period 4,0,0.21,5,1.03,7.92
Lost Creek,Diptera,Tipulidae,Limnophila ,Limnophila ,Period 5,1.44,0.21,5,1.03,7.92
Lost Creek,Diptera,Tipulidae,Limnophila ,Limnophila ,Period 5.5,0,0.21,5,1.03,7.92
Lost Creek,Diptera,Tipulidae,Limnophila ,Limnophila ,Period 6,0,0.21,5,1.03,7.92
Lost Creek,Diptera,Tipulidae,Pedicia,Pedicia,Period 1,0,9.14,5,45.69,7.92
Lost Creek,Diptera,Tipulidae,Pedicia,Pedicia,Period 2,0,9.14,5,45.69,7.92
Lost Creek,Diptera,Tipulidae,Pedicia,Pedicia,Period 3,0,9.14,5,45.69,7.92
Lost Creek,Diptera,Tipulidae,Pedicia,Pedicia,Period 4,1.76,9.14,5,45.69,7.92
Lost Creek,Diptera,Tipulidae,Pedicia,Pedicia,Period 5,1.76,9.14,5,45.69,7.92
Lost Creek,Diptera,Tipulidae,Pedicia,Pedicia,Period 5.5,60.45,9.14,5,45.69,7.92
Lost Creek,Diptera,Tipulidae,Pedicia,Pedicia,Period 6,0,9.14,5,45.69,7.92
Lost Creek,Diptera,Tipulidae,Pilaria/Ulomorpha,Pilaria/Ulomorpha,Period 1,4.54,2.12,5,10.61,7.92
Lost Creek,Diptera,Tipulidae,Pilaria/Ulomorpha,Pilaria/Ulomorpha,Period 2,0,2.12,5,10.61,7.92
Lost Creek,Diptera,Tipulidae,Pilaria/Ulomorpha,Pilaria/Ulomorpha,Period 3,0,2.12,5,10.61,7.92
Lost Creek,Diptera,Tipulidae,Pilaria/Ulomorpha,Pilaria/Ulomorpha,Period 4,0,2.12,5,10.61,7.92
Lost Creek,Diptera,Tipulidae,Pilaria/Ulomorpha,Pilaria/Ulomorpha,Period 5,0,2.12,5,10.61,7.92
Lost Creek,Diptera,Tipulidae,Pilaria/Ulomorpha,Pilaria/Ulomorpha,Period 5.5,0,2.12,5,10.61,7.92
Lost Creek,Diptera,Tipulidae,Pilaria/Ulomorpha,Pilaria/Ulomorpha,Period 6,10.31,2.12,5,10.61,7.92
Lost Creek,Diptera,Tipulidae,Ulomorpha,Ulomorpha,Period 1,8.16,1.17,5,5.83,7.92
Lost Creek,Diptera,Tipulidae,Ulomorpha,Ulomorpha,Period 2,0,1.17,5,5.83,7.92
Lost Creek,Diptera,Tipulidae,Ulomorpha,Ulomorpha,Period 3,0,1.17,5,5.83,7.92
Lost Creek,Diptera,Tipulidae,Ulomorpha,Ulomorpha,Period 4,0,1.17,5,5.83,7.92
Lost Creek,Diptera,Tipulidae,Ulomorpha,Ulomorpha,Period 5,0,1.17,5,5.83,7.92
Lost Creek,Diptera,Tipulidae,Ulomorpha,Ulomorpha,Period 5.5,0,1.17,5,5.83,7.92
Lost Creek,Diptera,Tipulidae,Ulomorpha,Ulomorpha,Period 6,0,1.17,5,5.83,7.92
Lost Creek,Diptera,Tipulidae,,Tipulidae,Period 1,2.7,0.57,5,2.87,7.92
Lost Creek,Diptera,Tipulidae,,Tipulidae,Period 2,0,0.57,5,2.87,7.92
Lost Creek,Diptera,Tipulidae,,Tipulidae,Period 3,0,0.57,5,2.87,7.92
Lost Creek,Diptera,Tipulidae,,Tipulidae,Period 4,0.33,0.57,5,2.87,7.92
Lost Creek,Diptera,Tipulidae,,Tipulidae,Period 5,0.99,0.57,5,2.87,7.92
Lost Creek,Diptera,Tipulidae,,Tipulidae,Period 5.5,0,0.57,5,2.87,7.92
Lost Creek,Diptera,Tipulidae,,Tipulidae,Period 6,0,0.57,5,2.87,7.92
Lost Creek,Diptera,,,Diptera,Period 1,0,0.06,5,0.3,7.92
Lost Creek,Diptera,,,Diptera,Period 2,0,0.06,5,0.3,7.92
Lost Creek,Diptera,,,Diptera,Period 3,0,0.06,5,0.3,7.92
Lost Creek,Diptera,,,Diptera,Period 4,0.42,0.06,5,0.3,7.92
Lost Creek,Diptera,,,Diptera,Period 5,0,0.06,5,0.3,7.92
Lost Creek,Diptera,,,Diptera,Period 5.5,0,0.06,5,0.3,7.92
Lost Creek,Diptera,,,Diptera,Period 6,0,0.06,5,0.3,7.92
Lost Creek,Ephemerellidae,Ephemerellidae,coloradensis/flavilinea Gp.,Drunella_Drunella Colo-Flavi,Period 1,0,27.92,3.94,110.06,7.92
Lost Creek,Ephemerellidae,Ephemerellidae,coloradensis/flavilinea Gp.,Drunella_Drunella Colo-Flavi,Period 2,0,27.92,3.94,110.06,7.92
Lost Creek,Ephemerellidae,Ephemerellidae,coloradensis/flavilinea Gp.,Drunella_Drunella Colo-Flavi,Period 3,0,27.92,3.94,110.06,7.92
Lost Creek,Ephemerellidae,Ephemerellidae,coloradensis/flavilinea Gp.,Drunella_Drunella Colo-Flavi,Period 4,0,27.92,3.94,110.06,7.92
Lost Creek,Ephemerellidae,Ephemerellidae,coloradensis/flavilinea Gp.,Drunella_Drunella Colo-Flavi,Period 5,0,27.92,3.94,110.06,7.92
Lost Creek,Ephemerellidae,Ephemerellidae,coloradensis/flavilinea Gp.,Drunella_Drunella Colo-Flavi,Period 5.5,0,27.92,3.94,110.06,7.92
Lost Creek,Ephemerellidae,Ephemerellidae,coloradensis/flavilinea Gp.,Drunella_Drunella Colo-Flavi,Period 6,30.29,27.92,3.94,110.06,7.92
Lost Creek,Ephemeroptera,Ameletidae,Ameletus ,Ameletus ,Period 1,1.79,1.05,5,5.23,7.92
Lost Creek,Ephemeroptera,Ameletidae,Ameletus ,Ameletus ,Period 2,5.53,1.05,5,5.23,7.92
Lost Creek,Ephemeroptera,Ameletidae,Ameletus ,Ameletus ,Period 3,0,1.05,5,5.23,7.92
Lost Creek,Ephemeroptera,Ameletidae,Ameletus ,Ameletus ,Period 4,0,1.05,5,5.23,7.92
Lost Creek,Ephemeroptera,Ameletidae,Ameletus ,Ameletus ,Period 5,0,1.05,5,5.23,7.92
Lost Creek,Ephemeroptera,Ameletidae,Ameletus ,Ameletus ,Period 5.5,0,1.05,5,5.23,7.92
Lost Creek,Ephemeroptera,Ameletidae,Ameletus ,Ameletus ,Period 6,0,1.05,5,5.23,7.92
Lost Creek,Ephemeroptera,Baetidae,,Beatidae,Period 1,173.12,127.6,12,1530.61,7.92
Lost Creek,Ephemeroptera,Baetidae,,Beatidae,Period 2,26.91,127.6,12,1530.61,7.92
Lost Creek,Ephemeroptera,Baetidae,,Beatidae,Period 3,27.11,127.6,12,1530.61,7.92
Lost Creek,Ephemeroptera,Baetidae,,Beatidae,Period 4,1.52,127.6,12,1530.61,7.92
Lost Creek,Ephemeroptera,Baetidae,,Beatidae,Period 5,74.23,127.6,12,1530.61,7.92
Lost Creek,Ephemeroptera,Baetidae,,Beatidae,Period 5.5,113.94,127.6,12,1530.61,7.92
Lost Creek,Ephemeroptera,Baetidae,,Beatidae,Period 6,476.38,127.6,12,1530.61,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella doddsi,Period 1,124.37,1.22,5,6.11,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella doddsi,Period 2,25.45,1.22,5,6.11,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella doddsi,Period 3,10.43,1.22,5,6.11,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella doddsi,Period 4,0,1.22,5,6.11,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella doddsi,Period 5,0,1.22,5,6.11,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella doddsi,Period 5.5,2.89,1.22,5,6.11,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella doddsi,Period 6,32.31,1.22,5,6.11,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella grandis,Period 1,8.56,4.33,5,21.64,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella grandis,Period 2,0,4.33,5,21.64,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella grandis,Period 3,0,4.33,5,21.64,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella grandis,Period 4,0,4.33,5,21.64,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella grandis,Period 5,0,4.33,5,21.64,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella grandis,Period 5.5,0,4.33,5,21.64,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Drunella ,Drunella grandis,Period 6,0,4.33,5,21.64,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella,Period 1,14.76,2.11,5,10.54,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella,Period 2,0,2.11,5,10.54,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella,Period 3,0,2.11,5,10.54,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella,Period 4,0,2.11,5,10.54,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella,Period 5,0,2.11,5,10.54,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella,Period 5.5,0,2.11,5,10.54,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,Ephemerella,Ephemerella,Period 6,0,2.11,5,10.54,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,,Ephemerellidae,Period 1,0,1.66,5,8.32,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,,Ephemerellidae,Period 2,1.86,1.66,5,8.32,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,,Ephemerellidae,Period 3,0,1.66,5,8.32,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,,Ephemerellidae,Period 4,0,1.66,5,8.32,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,,Ephemerellidae,Period 5,5.08,1.66,5,8.32,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,,Ephemerellidae,Period 5.5,4.71,1.66,5,8.32,7.92
Lost Creek,Ephemeroptera,Ephemerellidae,,Ephemerellidae,Period 6,0,1.66,5,8.32,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygma,Cinygma,Period 1,0,0.23,5,1.16,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygma,Cinygma,Period 2,0,0.23,5,1.16,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygma,Cinygma,Period 3,0,0.23,5,1.16,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygma,Cinygma,Period 4,0,0.23,5,1.16,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygma,Cinygma,Period 5,0,0.23,5,1.16,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygma,Cinygma,Period 5.5,0,0.23,5,1.16,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygma,Cinygma,Period 6,1.63,0.23,5,1.16,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygmula,Cinygmula,Period 1,36.68,17.93,5,89.66,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygmula,Cinygmula,Period 2,30.02,17.93,5,89.66,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygmula,Cinygmula,Period 3,0,17.93,5,89.66,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygmula,Cinygmula,Period 4,0,17.93,5,89.66,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygmula,Cinygmula,Period 5,0,17.93,5,89.66,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygmula,Cinygmula,Period 5.5,0,17.93,5,89.66,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Cinygmula,Cinygmula,Period 6,58.82,17.93,5,89.66,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Epeorus,Epeorus longimanus,Period 1,3.57,0.51,5,2.55,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Epeorus,Epeorus longimanus,Period 2,0,0.51,5,2.55,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Epeorus,Epeorus longimanus,Period 3,0,0.51,5,2.55,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Epeorus,Epeorus longimanus,Period 4,0,0.51,5,2.55,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Epeorus,Epeorus longimanus,Period 5,0,0.51,5,2.55,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Epeorus,Epeorus longimanus,Period 5.5,0,0.51,5,2.55,7.92
Lost Creek,Ephemeroptera,Heptageniidae,Epeorus,Epeorus longimanus,Period 6,0,0.51,5,2.55,7.92
Lost Creek,Ephemeroptera,Heptageniidae,,Heptageniidae,Period 1,31.83,5.5,5,27.49,7.92
Lost Creek,Ephemeroptera,Heptageniidae,,Heptageniidae,Period 2,0,5.5,5,27.49,7.92
Lost Creek,Ephemeroptera,Heptageniidae,,Heptageniidae,Period 3,0,5.5,5,27.49,7.92
Lost Creek,Ephemeroptera,Heptageniidae,,Heptageniidae,Period 4,0.9,5.5,5,27.49,7.92
Lost Creek,Ephemeroptera,Heptageniidae,,Heptageniidae,Period 5,2.69,5.5,5,27.49,7.92
Lost Creek,Ephemeroptera,Heptageniidae,,Heptageniidae,Period 5.5,1.76,5.5,5,27.49,7.92
Lost Creek,Ephemeroptera,Heptageniidae,,Heptageniidae,Period 6,1.32,5.5,5,27.49,7.92
Lost Creek,Ephemeroptera,Leptophlebiidae,Paraleptophlebia ,Paraleptophlebia ,Period 1,1.12,11.99,5,59.93,7.92
Lost Creek,Ephemeroptera,Leptophlebiidae,Paraleptophlebia ,Paraleptophlebia ,Period 2,2.5,11.99,5,59.93,7.92
Lost Creek,Ephemeroptera,Leptophlebiidae,Paraleptophlebia ,Paraleptophlebia ,Period 3,80.28,11.99,5,59.93,7.92
Lost Creek,Ephemeroptera,Leptophlebiidae,Paraleptophlebia ,Paraleptophlebia ,Period 4,0,11.99,5,59.93,7.92
Lost Creek,Ephemeroptera,Leptophlebiidae,Paraleptophlebia ,Paraleptophlebia ,Period 5,0,11.99,5,59.93,7.92
Lost Creek,Ephemeroptera,Leptophlebiidae,Paraleptophlebia ,Paraleptophlebia ,Period 5.5,0,11.99,5,59.93,7.92
Lost Creek,Ephemeroptera,Leptophlebiidae,Paraleptophlebia ,Paraleptophlebia ,Period 6,0,11.99,5,59.93,7.92
Lost Creek,Ephemeroptera,Siphlonuridae,Siphlonurus,Siphlonurus,Period 1,0,71.95,5,359.75,7.92
Lost Creek,Ephemeroptera,Siphlonuridae,Siphlonurus,Siphlonurus,Period 2,503.65,71.95,5,359.75,7.92
Lost Creek,Ephemeroptera,Siphlonuridae,Siphlonurus,Siphlonurus,Period 3,0,71.95,5,359.75,7.92
Lost Creek,Ephemeroptera,Siphlonuridae,Siphlonurus,Siphlonurus,Period 4,0,71.95,5,359.75,7.92
Lost Creek,Ephemeroptera,Siphlonuridae,Siphlonurus,Siphlonurus,Period 5,0,71.95,5,359.75,7.92
Lost Creek,Ephemeroptera,Siphlonuridae,Siphlonurus,Siphlonurus,Period 5.5,0,71.95,5,359.75,7.92
Lost Creek,Ephemeroptera,Siphlonuridae,Siphlonurus,Siphlonurus,Period 6,0,71.95,5,359.75,7.92
Lost Creek,Ephemeroptera,,,Ephemeroptera,Period 1,0,1.1,5,5.5,7.92
Lost Creek,Ephemeroptera,,,Ephemeroptera,Period 2,1.93,1.1,5,5.5,7.92
Lost Creek,Ephemeroptera,,,Ephemeroptera,Period 3,0,1.1,5,5.5,7.92
Lost Creek,Ephemeroptera,,,Ephemeroptera,Period 4,0,1.1,5,5.5,7.92
Lost Creek,Ephemeroptera,,,Ephemeroptera,Period 5,0,1.1,5,5.5,7.92
Lost Creek,Ephemeroptera,,,Ephemeroptera,Period 5.5,0,1.1,5,5.5,7.92
Lost Creek,Ephemeroptera,,,Ephemeroptera,Period 6,0,1.1,5,5.5,7.92
Lost Creek,Gastropoda,,,Gastropoda,Period 1,0,0.3,5,1.51,7.92
Lost Creek,Gastropoda,,,Gastropoda,Period 2,2.12,0.3,5,1.51,7.92
Lost Creek,Gastropoda,,,Gastropoda,Period 3,0,0.3,5,1.51,7.92
Lost Creek,Gastropoda,,,Gastropoda,Period 4,0,0.3,5,1.51,7.92
Lost Creek,Gastropoda,,,Gastropoda,Period 5,0,0.3,5,1.51,7.92
Lost Creek,Gastropoda,,,Gastropoda,Period 5.5,0,0.3,5,1.51,7.92
Lost Creek,Gastropoda,,,Gastropoda,Period 6,0,0.3,5,1.51,7.92
Lost Creek,Nematamorpha,,,Nematamorpha,Period 1,0,0.38,5,1.9,7.92
Lost Creek,Nematamorpha,,,Nematamorpha,Period 2,0,0.38,5,1.9,7.92
Lost Creek,Nematamorpha,,,Nematamorpha,Period 3,0,0.38,5,1.9,7.92
Lost Creek,Nematamorpha,,,Nematamorpha,Period 4,2.66,0.38,5,1.9,7.92
Lost Creek,Nematamorpha,,,Nematamorpha,Period 5,0,0.38,5,1.9,7.92
Lost Creek,Nematamorpha,,,Nematamorpha,Period 5.5,0,0.38,5,1.9,7.92
Lost Creek,Nematamorpha,,,Nematamorpha,Period 6,0,0.38,5,1.9,7.92
Lost Creek,Ostracoda,,,Ostracoda,Period 1,0.05,0.39,5,1.97,7.92
Lost Creek,Ostracoda,,,Ostracoda,Period 2,0,0.39,5,1.97,7.92
Lost Creek,Ostracoda,,,Ostracoda,Period 3,2.71,0.39,5,1.97,7.92
Lost Creek,Ostracoda,,,Ostracoda,Period 4,0,0.39,5,1.97,7.92
Lost Creek,Ostracoda,,,Ostracoda,Period 5,0,0.39,5,1.97,7.92
Lost Creek,Ostracoda,,,Ostracoda,Period 5.5,0,0.39,5,1.97,7.92
Lost Creek,Ostracoda,,,Ostracoda,Period 6,0,0.39,5,1.97,7.92
Lost Creek,Plecoptera,Capniidae,,Capniidae,Period 1,0,1.64,5,8.2,7.92
Lost Creek,Plecoptera,Capniidae,,Capniidae,Period 2,0,1.64,5,8.2,7.92
Lost Creek,Plecoptera,Capniidae,,Capniidae,Period 3,0,1.64,5,8.2,7.92
Lost Creek,Plecoptera,Capniidae,,Capniidae,Period 4,0,1.64,5,8.2,7.92
Lost Creek,Plecoptera,Capniidae,,Capniidae,Period 5,7.82,1.64,5,8.2,7.92
Lost Creek,Plecoptera,Capniidae,,Capniidae,Period 5.5,0,1.64,5,8.2,7.92
Lost Creek,Plecoptera,Capniidae,,Capniidae,Period 6,3.66,1.64,5,8.2,7.92
Lost Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 1,0,2.24,5,11.19,7.92
Lost Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 2,0,2.24,5,11.19,7.92
Lost Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 3,11.59,2.24,5,11.19,7.92
Lost Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 4,0,2.24,5,11.19,7.92
Lost Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 5,4.09,2.24,5,11.19,7.92
Lost Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 5.5,0,2.24,5,11.19,7.92
Lost Creek,Plecoptera,Chloroperlidae,Sweltsa,Sweltsa,Period 6,0,2.24,5,11.19,7.92
Lost Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 1,0,0.79,5,3.94,7.92
Lost Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 2,0,0.79,5,3.94,7.92
Lost Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 3,0,0.79,5,3.94,7.92
Lost Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 4,0,0.79,5,3.94,7.92
Lost Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 5,5.51,0.79,5,3.94,7.92
Lost Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 5.5,0,0.79,5,3.94,7.92
Lost Creek,Plecoptera,Chloroperlidae,,Chloroperlidae,Period 6,0,0.79,5,3.94,7.92
Lost Creek,Plecoptera,Nemouridae,Amphinemura/Malenka,Amphinemura/malenka,Period 1,0,2.26,5,11.3,7.92
Lost Creek,Plecoptera,Nemouridae,Amphinemura/Malenka,Amphinemura/malenka,Period 2,8.28,2.26,5,11.3,7.92
Lost Creek,Plecoptera,Nemouridae,Amphinemura/Malenka,Amphinemura/malenka,Period 3,7.53,2.26,5,11.3,7.92
Lost Creek,Plecoptera,Nemouridae,Amphinemura/Malenka,Amphinemura/malenka,Period 4,0,2.26,5,11.3,7.92
Lost Creek,Plecoptera,Nemouridae,Amphinemura/Malenka,Amphinemura/malenka,Period 5,0,2.26,5,11.3,7.92
Lost Creek,Plecoptera,Nemouridae,Amphinemura/Malenka,Amphinemura/malenka,Period 5.5,0,2.26,5,11.3,7.92
Lost Creek,Plecoptera,Nemouridae,Amphinemura/Malenka,Amphinemura/malenka,Period 6,0,2.26,5,11.3,7.92
Lost Creek,Plecoptera,Nemouridae,Soyedina,Soyedina,Period 1,0,0.15,5,0.77,7.92
